x,y
1.539803093764931,7.4592091323542755
1.4256794671528041,9.208447395998606
0.6067204000428319,3.4277896167680812
1.2364727212116122,-1.698104812255143
0.10096748033538461,2.9136085565215266
0.08643760858103633,6.59423599874447
1.6403524125926197,8.49725629622302
0.019228992518037558,3.7732269693878804
0.20498300716280937,1.4629422667335419
1.2171443970873952,0.5788377295049405
1.5396360917948186,11.275363655444767
1.3210849417373538,4.936787133718301
0.4338486739434302,10.890183317493882
0.39003499364480376,2.9869953519124373
1.3894551885314286,9.655755345668023
1.27090594638139,2.806828667278338
0.1362402536906302,1.7785225060993848
1.400629724841565,3.195380318770062
0.7495905472896993,-1.3843806985213816
0.9381885030306876,1.7835019919717396
0.811950053088367,-1.1437109677287354
1.1629962613806129,-1.5337997515945663
1.894471576437354,10.849003915770028
0.34203842747956514,9.443087124800206
0.26373740239068866,14.869429925528676
0.022065430413931608,-1.677822635123483
1.1850171806290746,1.057258140400589
1.896617816761136,0.31964119582317707
1.2481125383637846,4.216704347487365
0.911239096429199,-7.34674177531665
1.2891901023685932,7.521021352223148
0.018506613560020924,-0.4514116940980435
1.6198329743929207,7.764606946412923
0.34060358768329024,5.460816878406734
0.0770068340934813,1.7383647323854032
0.17190410662442446,6.853849488825604
0.7435722695663571,0.6905694908423435
0.8925208975560963,-3.9671258047991844
0.023621806874871254,5.882304717093531
1.5652786204591393,2.9495494290139366
1.2247852412983775,4.442147423177081
0.5145077155902982,3.4617475222331393
1.667169617023319,11.316874413895041
1.342308463063091,2.849342740692066
1.6142259635962546,14.326350353176819
0.989740302786231,-1.406288554548244
1.8318383754231036,6.136370925885535
1.8610248425975442,5.940140015821296
0.41894118255004287,9.528827072335062
0.39859312307089567,3.4280009444218287
0.6085438150912523,2.266036515975922
0.174680489115417,1.9419580818277313
0.07123573031276464,4.326241015584572
0.6928774192929268,2.8798126123672896
1.032409110572189,7.651347502988507
0.746527936309576,2.063549982116673
1.9916114322841167,0.1569612976755841
1.8323789495043457,0.9850795606560396
0.10609449166804552,4.93964352594149
0.09940605843439698,3.5739729244001825
0.35001547494903207,2.0400186507910867
0.4323068168014288,1.7876816407395832
1.4715577284805477,6.800975225719608
0.6167284222319722,6.491616890712301
1.5531995575875044,8.204209041650852
1.9668447813019156,-1.5835078239743705
0.6089150505140424,3.4421073943916767
0.1693172361701727,10.67803096491586
1.683611729182303,10.136660047695244
1.1912726573646069,0.49544849791020695
0.7014290085062385,3.443189120618701
0.26791594410315156,7.771494274799071
0.633264375384897,6.741254010810877
0.30983052076771855,7.694933855739709
1.200664896517992,2.2706011950569938
1.9878750033676624,7.572819509015556
0.24463004991412163,5.880267692119141
1.0314744343049824,-0.3533148950107827
0.6614302392117679,0.8219607539285084
1.520215400494635,8.055744101044017
0.08468333119526505,1.0362515201888782
1.8379359073005617,5.111585674953095
1.9154989579692483,4.976820142808284
0.5033129677176476,5.178635804353907
1.073425195645541,-4.434064416530168
0.31488193292170763,9.13392354038415
1.0582852764055133,-5.4761347212835
1.2068073297850788,2.130057983434024
1.4779235078021884,4.578511581302916
0.6399298179894686,3.500322056334567
1.1633082730695605,3.7796538264754362
1.4543103566393256,7.935455585853749
1.6119759203866124,11.853882369611032
0.4015861754305661,3.8528014436380964
1.1111642206087708,4.6157842479411135
1.639511460904032,4.259319731267603
0.8195725493133068,-1.5566742153252529
1.8499485915526748,3.847079436631875
0.7490986147895455,-4.398912350335623
1.8358793640509248,4.207680026930571
0.9577738298103213,-2.1259402323820953
1.5843584053218365,9.066935124787337
0.813123534899205,-0.7073288432141089
1.6714472905732691,9.296607153626061
0.7353906780481339,-2.354505460308952
1.2831204803660512,3.018604518672185
0.449958227109164,6.97103008246261
1.1464088116772473,0.3340624995979627
0.3889112640172243,7.611640196696665
0.10275014257058501,3.4876800202740457
0.5977315283380449,3.7167323685197453
1.9427253725007176,2.870705825765624
0.4295469066128135,5.331714178737188
1.0954097830690444,1.2238388538584344
1.6576419658958912,7.244731700924196
1.9241834632121027,4.490422227111752
1.0228226836770773,0.2413509897816457
0.7404382452368736,-0.13526510882411547
1.5876628565602005,8.559976951214137
0.11704338202252984,1.1891169673223065
0.3170490553602576,12.86792560790387
1.9700585389509797,1.4851771731916639
0.44704095367342234,6.958442070033061
0.14414249639958143,-2.32406245705409
